,arm,p,reward,exploit0,exploit1,room,game,move,condition,player,chosen_arm
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,12,3,1,control,0,1
0,1.0,1.0,0.75,0.7500000000000001,0.7500000000000001,12,3,2,control,1,1
1,2.0,1.0,0.5,0.75,0.75,12,3,2,control,1,1
2,3.0,1.0,0.5,0.75,0.75,12,3,2,control,1,1
3,4.0,1.0,0.5,0.75,0.75,12,3,2,control,1,1
0,1.0,1.0,0.6,0.6,0.6,12,3,3,control,0,1
1,2.0,1.0,0.5,0.6333333333333333,0.6333333333333333,12,3,3,control,0,1
2,3.0,1.0,0.5,0.6333333333333333,0.6333333333333333,12,3,3,control,0,1
3,4.0,1.0,0.5,0.6333333333333333,0.6333333333333333,12,3,3,control,0,1
0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,12,3,4,control,1,1
1,2.0,1.0,0.5,0.6666666666666666,0.6666666666666666,12,3,4,control,1,1
2,3.0,1.0,0.5,0.6666666666666666,0.6666666666666666,12,3,4,control,1,1
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,12,3,4,control,1,1
0,1.0,1.0,0.7142857142857143,0.7142857142857142,0.7142857142857142,12,3,5,control,0,1
1,2.0,1.0,0.5,0.7142857142857143,0.7142857142857143,12,3,5,control,0,1
2,3.0,1.0,0.5,0.7142857142857143,0.7142857142857143,12,3,5,control,0,1
3,4.0,1.0,0.5,0.7142857142857143,0.7142857142857143,12,3,5,control,0,1
0,1.0,1.0,0.75,0.75,0.75,12,3,6,control,1,1
1,2.0,1.0,0.5,0.75,0.75,12,3,6,control,1,1
2,3.0,1.0,0.5,0.75,0.75,12,3,6,control,1,1
3,4.0,1.0,0.5,0.75,0.75,12,3,6,control,1,1
0,1.0,1.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,12,3,7,control,0,1
1,2.0,1.0,0.5,0.7777777777777778,0.7777777777777778,12,3,7,control,0,1
2,3.0,1.0,0.5,0.7777777777777778,0.7777777777777778,12,3,7,control,0,1
3,4.0,1.0,0.5,0.7777777777777778,0.7777777777777778,12,3,7,control,0,1
0,1.0,1.0,0.8,0.8000000000000002,0.8000000000000002,12,3,8,control,1,1
1,2.0,1.0,0.5,0.8,0.8,12,3,8,control,1,1
2,3.0,1.0,0.5,0.8,0.8,12,3,8,control,1,1
3,4.0,1.0,0.5,0.8,0.8,12,3,8,control,1,1
0,1.0,1.0,0.8181818181818182,0.8181818181818182,0.8181818181818182,12,3,9,control,0,1
1,2.0,1.0,0.5,0.8181818181818182,0.8181818181818182,12,3,9,control,0,1
2,3.0,1.0,0.5,0.8181818181818182,0.8181818181818182,12,3,9,control,0,1
3,4.0,1.0,0.5,0.8181818181818182,0.8181818181818182,12,3,9,control,0,1
0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,12,3,10,control,1,1
1,2.0,1.0,0.5,0.8333333333333334,0.8333333333333334,12,3,10,control,1,1
2,3.0,1.0,0.5,0.8333333333333334,0.8333333333333334,12,3,10,control,1,1
3,4.0,1.0,0.5,0.8333333333333334,0.8333333333333334,12,3,10,control,1,1
0,1.0,1.0,0.7692307692307693,0.7692307692307694,0.7692307692307694,12,3,11,control,0,1
1,2.0,1.0,0.5,0.7692307692307693,0.7692307692307693,12,3,11,control,0,1
2,3.0,1.0,0.5,0.7692307692307693,0.7692307692307693,12,3,11,control,0,1
3,4.0,1.0,0.5,0.7692307692307693,0.7692307692307693,12,3,11,control,0,1
0,1.0,1.0,0.7857142857142857,0.7857142857142857,0.7857142857142857,12,3,12,control,1,1
1,2.0,1.0,0.5,0.7857142857142857,0.7857142857142857,12,3,12,control,1,1
2,3.0,1.0,0.5,0.7857142857142857,0.7857142857142857,12,3,12,control,1,1
3,4.0,1.0,0.5,0.7857142857142857,0.7857142857142857,12,3,12,control,1,1
0,1.0,1.0,0.8,0.8,0.8,12,3,13,control,0,1
1,2.0,1.0,0.5,0.8,0.8,12,3,13,control,0,1
2,3.0,1.0,0.5,0.8,0.8,12,3,13,control,0,1
3,4.0,1.0,0.5,0.8,0.8,12,3,13,control,0,1
0,1.0,1.0,0.8125,0.8125,0.8125,12,3,14,control,1,1
1,2.0,1.0,0.5,0.8125,0.8125,12,3,14,control,1,1
2,3.0,1.0,0.5,0.8125,0.8125,12,3,14,control,1,1
3,4.0,1.0,0.5,0.8125,0.8125,12,3,14,control,1,1
0,1.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,4,0,control,0,1
1,2.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,4,0,control,0,1
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,4,0,control,0,1
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,4,0,control,0,1
0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,12,4,1,control,1,1
1,2.0,1.0,0.5,0.6666666666666666,0.6666666666666666,12,4,1,control,1,1
2,3.0,1.0,0.5,0.6666666666666666,0.6666666666666666,12,4,1,control,1,1
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,12,4,1,control,1,1
0,1.0,1.0,0.75,0.7500000000000001,0.7500000000000001,12,4,2,control,0,1
1,2.0,1.0,0.5,0.75,0.75,12,4,2,control,0,1
2,3.0,1.0,0.5,0.75,0.75,12,4,2,control,0,1
3,4.0,1.0,0.5,0.75,0.75,12,4,2,control,0,1
0,1.0,1.0,0.8,0.8,0.8,12,4,3,control,1,1
1,2.0,1.0,0.5,0.8,0.8,12,4,3,control,1,1
2,3.0,1.0,0.5,0.8,0.8,12,4,3,control,1,1
3,4.0,1.0,0.5,0.8,0.8,12,4,3,control,1,1
0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,12,4,4,control,0,1
1,2.0,1.0,0.5,0.8333333333333334,0.8333333333333334,12,4,4,control,0,1
2,3.0,1.0,0.5,0.8333333333333334,0.8333333333333334,12,4,4,control,0,1
3,4.0,1.0,0.5,0.8333333333333334,0.8333333333333334,12,4,4,control,0,1
0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,12,4,5,control,1,1
1,2.0,1.0,0.5,0.8571428571428571,0.8571428571428571,12,4,5,control,1,1
2,3.0,1.0,0.5,0.8571428571428571,0.8571428571428571,12,4,5,control,1,1
3,4.0,1.0,0.5,0.8571428571428571,0.8571428571428571,12,4,5,control,1,1
0,1.0,1.0,0.75,0.75,0.75,12,4,6,control,0,1
1,2.0,1.0,0.5,0.75,0.75,12,4,6,control,0,1
2,3.0,1.0,0.5,0.75,0.75,12,4,6,control,0,1
3,4.0,1.0,0.5,0.75,0.75,12,4,6,control,0,1
0,1.0,1.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,12,4,7,control,1,1
1,2.0,1.0,0.5,0.7777777777777778,0.7777777777777778,12,4,7,control,1,1
2,3.0,1.0,0.5,0.7777777777777778,0.7777777777777778,12,4,7,control,1,1
3,4.0,1.0,0.5,0.7777777777777778,0.7777777777777778,12,4,7,control,1,1
0,1.0,1.0,0.7,0.7,0.7,12,4,8,control,0,1
1,2.0,1.0,0.5,0.7,0.7,12,4,8,control,0,1
2,3.0,1.0,0.5,0.7,0.7,12,4,8,control,0,1
3,4.0,1.0,0.5,0.7,0.7,12,4,8,control,0,1
0,1.0,1.0,0.7272727272727273,0.7272727272727272,0.7272727272727272,12,4,9,control,1,1
1,2.0,1.0,0.5,0.7272727272727273,0.7272727272727273,12,4,9,control,1,1
2,3.0,1.0,0.5,0.7272727272727273,0.7272727272727273,12,4,9,control,1,1
3,4.0,1.0,0.5,0.7272727272727273,0.7272727272727273,12,4,9,control,1,1
0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,12,4,10,control,0,1
1,2.0,1.0,0.5,0.6666666666666666,0.6666666666666666,12,4,10,control,0,1
2,3.0,1.0,0.5,0.6666666666666666,0.6666666666666666,12,4,10,control,0,1
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,12,4,10,control,0,1
0,1.0,1.0,0.6153846153846154,0.6153846153846154,0.6153846153846154,12,4,11,control,1,2
1,2.0,1.0,0.5,0.641025641025641,0.641025641025641,12,4,11,control,1,2
2,3.0,1.0,0.5,0.641025641025641,0.641025641025641,12,4,11,control,1,2
3,4.0,1.0,0.5,0.641025641025641,0.641025641025641,12,4,11,control,1,2
0,1.0,1.0,0.6153846153846154,0.6153846153846154,0.6153846153846154,12,4,12,control,0,3
1,2.0,1.0,0.3333333333333333,0.6153846153846154,0.6153846153846154,12,4,12,control,0,3
2,3.0,1.0,0.5,0.641025641025641,0.641025641025641,12,4,12,control,0,3
3,4.0,1.0,0.5,0.641025641025641,0.641025641025641,12,4,12,control,0,3
0,1.0,1.0,0.6153846153846154,0.6666666666666666,0.6666666666666666,12,4,13,control,1,3
1,2.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,12,4,13,control,1,3
2,3.0,1.0,0.6666666666666666,0.7051282051282051,0.7051282051282051,12,4,13,control,1,3
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,12,4,13,control,1,3
0,1.0,1.0,0.6153846153846154,0.75,0.75,12,4,14,control,0,3
1,2.0,1.0,0.3333333333333333,0.75,0.75,12,4,14,control,0,3
2,3.0,1.0,0.75,0.7538461538461539,0.7538461538461539,12,4,14,control,0,3
3,4.0,1.0,0.5,0.75,0.75,12,4,14,control,0,3
0,1.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,5,0,control,1,1
1,2.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,5,0,control,1,1
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,5,0,control,1,1
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,5,0,control,1,1
0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,12,5,1,control,0,1
1,2.0,1.0,0.5,0.6666666666666666,0.6666666666666666,12,5,1,control,0,1
2,3.0,1.0,0.5,0.6666666666666666,0.6666666666666666,12,5,1,control,0,1
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,12,5,1,control,0,1
0,1.0,1.0,0.75,0.7500000000000001,0.7500000000000001,12,5,2,control,1,1
1,2.0,1.0,0.5,0.75,0.75,12,5,2,control,1,1
2,3.0,1.0,0.5,0.75,0.75,12,5,2,control,1,1
3,4.0,1.0,0.5,0.75,0.75,12,5,2,control,1,1
0,1.0,1.0,0.8,0.8,0.8,12,5,3,control,0,1
1,2.0,1.0,0.5,0.8,0.8,12,5,3,control,0,1
2,3.0,1.0,0.5,0.8,0.8,12,5,3,control,0,1
3,4.0,1.0,0.5,0.8,0.8,12,5,3,control,0,1
0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,12,5,4,control,1,1
1,2.0,1.0,0.5,0.8333333333333334,0.8333333333333334,12,5,4,control,1,1
2,3.0,1.0,0.5,0.8333333333333334,0.8333333333333334,12,5,4,control,1,1
3,4.0,1.0,0.5,0.8333333333333334,0.8333333333333334,12,5,4,control,1,1
0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,12,5,5,control,0,1
1,2.0,1.0,0.5,0.8571428571428571,0.8571428571428571,12,5,5,control,0,1
2,3.0,1.0,0.5,0.8571428571428571,0.8571428571428571,12,5,5,control,0,1
3,4.0,1.0,0.5,0.8571428571428571,0.8571428571428571,12,5,5,control,0,1
0,1.0,1.0,0.875,0.8749999999999999,0.8749999999999999,12,5,6,control,1,1
1,2.0,1.0,0.5,0.875,0.875,12,5,6,control,1,1
2,3.0,1.0,0.5,0.875,0.875,12,5,6,control,1,1
3,4.0,1.0,0.5,0.875,0.875,12,5,6,control,1,1
0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,12,5,7,control,0,1
1,2.0,1.0,0.5,0.8888888888888888,0.8888888888888888,12,5,7,control,0,1
2,3.0,1.0,0.5,0.8888888888888888,0.8888888888888888,12,5,7,control,0,1
3,4.0,1.0,0.5,0.8888888888888888,0.8888888888888888,12,5,7,control,0,1
0,1.0,1.0,0.9,0.8999999999999999,0.8999999999999999,12,5,8,control,1,1
1,2.0,1.0,0.5,0.9,0.9,12,5,8,control,1,1
2,3.0,1.0,0.5,0.9,0.9,12,5,8,control,1,1
3,4.0,1.0,0.5,0.9,0.9,12,5,8,control,1,1
0,1.0,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,12,5,9,control,0,1
1,2.0,1.0,0.5,0.9090909090909091,0.9090909090909091,12,5,9,control,0,1
2,3.0,1.0,0.5,0.9090909090909091,0.9090909090909091,12,5,9,control,0,1
3,4.0,1.0,0.5,0.9090909090909091,0.9090909090909091,12,5,9,control,0,1
0,1.0,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,12,5,10,control,1,1
1,2.0,1.0,0.5,0.9166666666666666,0.9166666666666666,12,5,10,control,1,1
2,3.0,1.0,0.5,0.9166666666666666,0.9166666666666666,12,5,10,control,1,1
3,4.0,1.0,0.5,0.9166666666666666,0.9166666666666666,12,5,10,control,1,1
0,1.0,1.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,12,5,11,control,0,1
1,2.0,1.0,0.5,0.9230769230769231,0.9230769230769231,12,5,11,control,0,1
2,3.0,1.0,0.5,0.9230769230769231,0.9230769230769231,12,5,11,control,0,1
3,4.0,1.0,0.5,0.9230769230769231,0.9230769230769231,12,5,11,control,0,1
0,1.0,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,12,5,12,control,1,1
1,2.0,1.0,0.5,0.9285714285714286,0.9285714285714286,12,5,12,control,1,1
2,3.0,1.0,0.5,0.9285714285714286,0.9285714285714286,12,5,12,control,1,1
3,4.0,1.0,0.5,0.9285714285714286,0.9285714285714286,12,5,12,control,1,1
0,1.0,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,12,5,13,control,0,1
1,2.0,1.0,0.5,0.9333333333333333,0.9333333333333333,12,5,13,control,0,1
2,3.0,1.0,0.5,0.9333333333333333,0.9333333333333333,12,5,13,control,0,1
3,4.0,1.0,0.5,0.9333333333333333,0.9333333333333333,12,5,13,control,0,1
0,1.0,1.0,0.9375,0.9375,0.9375,12,5,14,control,1,1
1,2.0,1.0,0.5,0.9375,0.9375,12,5,14,control,1,1
2,3.0,1.0,0.5,0.9375,0.9375,12,5,14,control,1,1
3,4.0,1.0,0.5,0.9375,0.9375,12,5,14,control,1,1
0,1.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,6,0,control,0,1
1,2.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,6,0,control,0,1
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,6,0,control,0,1
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,6,0,control,0,1
0,1.0,1.0,0.3333333333333333,0.5,0.5,12,6,1,control,1,2
1,2.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,6,1,control,1,2
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,6,1,control,1,2
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,6,1,control,1,2
0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,12,6,2,control,0,2
1,2.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,12,6,2,control,0,2
2,3.0,1.0,0.5,0.6666666666666666,0.6666666666666666,12,6,2,control,0,2
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,12,6,2,control,0,2
0,1.0,1.0,0.3333333333333333,0.75,0.75,12,6,3,control,1,2
1,2.0,1.0,0.75,0.7500000000000001,0.7500000000000001,12,6,3,control,1,2
2,3.0,1.0,0.5,0.75,0.75,12,6,3,control,1,2
3,4.0,1.0,0.5,0.75,0.75,12,6,3,control,1,2
0,1.0,1.0,0.3333333333333333,0.8,0.8,12,6,4,control,0,2
1,2.0,1.0,0.8,0.8,0.8,12,6,4,control,0,2
2,3.0,1.0,0.5,0.8,0.8,12,6,4,control,0,2
3,4.0,1.0,0.5,0.8,0.8,12,6,4,control,0,2
0,1.0,1.0,0.3333333333333333,0.8333333333333334,0.8333333333333334,12,6,5,control,1,2
1,2.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,12,6,5,control,1,2
2,3.0,1.0,0.5,0.8333333333333334,0.8333333333333334,12,6,5,control,1,2
3,4.0,1.0,0.5,0.8333333333333334,0.8333333333333334,12,6,5,control,1,2
0,1.0,1.0,0.3333333333333333,0.8571428571428571,0.8571428571428571,12,6,6,control,0,2
1,2.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,12,6,6,control,0,2
2,3.0,1.0,0.5,0.8571428571428571,0.8571428571428571,12,6,6,control,0,2
3,4.0,1.0,0.5,0.8571428571428571,0.8571428571428571,12,6,6,control,0,2
0,1.0,1.0,0.3333333333333333,0.8749999999999999,0.8749999999999999,12,6,7,control,1,2
1,2.0,1.0,0.875,0.8749999999999999,0.8749999999999999,12,6,7,control,1,2
2,3.0,1.0,0.5,0.875,0.875,12,6,7,control,1,2
3,4.0,1.0,0.5,0.875,0.875,12,6,7,control,1,2
0,1.0,1.0,0.3333333333333333,0.8888888888888888,0.8888888888888888,12,6,8,control,0,2
1,2.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,12,6,8,control,0,2
2,3.0,1.0,0.5,0.8888888888888888,0.8888888888888888,12,6,8,control,0,2
3,4.0,1.0,0.5,0.8888888888888888,0.8888888888888888,12,6,8,control,0,2
0,1.0,1.0,0.3333333333333333,0.8999999999999999,0.8999999999999999,12,6,9,control,1,2
1,2.0,1.0,0.9,0.8999999999999999,0.8999999999999999,12,6,9,control,1,2
2,3.0,1.0,0.5,0.9,0.9,12,6,9,control,1,2
3,4.0,1.0,0.5,0.9,0.9,12,6,9,control,1,2
0,1.0,1.0,0.3333333333333333,0.8181818181818181,0.8181818181818181,12,6,10,control,0,2
1,2.0,1.0,0.8181818181818182,0.8181818181818182,0.8181818181818182,12,6,10,control,0,2
2,3.0,1.0,0.5,0.8181818181818182,0.8181818181818182,12,6,10,control,0,2
3,4.0,1.0,0.5,0.8181818181818182,0.8181818181818182,12,6,10,control,0,2
0,1.0,1.0,0.3333333333333333,0.8333333333333334,0.8333333333333334,12,6,11,control,1,2
1,2.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,12,6,11,control,1,2
2,3.0,1.0,0.5,0.8333333333333334,0.8333333333333334,12,6,11,control,1,2
3,4.0,1.0,0.5,0.8333333333333334,0.8333333333333334,12,6,11,control,1,2
0,1.0,1.0,0.3333333333333333,0.8461538461538461,0.8461538461538461,12,6,12,control,0,2
1,2.0,1.0,0.8461538461538461,0.8461538461538461,0.8461538461538461,12,6,12,control,0,2
2,3.0,1.0,0.5,0.8461538461538461,0.8461538461538461,12,6,12,control,0,2
3,4.0,1.0,0.5,0.8461538461538461,0.8461538461538461,12,6,12,control,0,2
0,1.0,1.0,0.3333333333333333,0.7857142857142856,0.7857142857142856,12,6,13,control,1,2
1,2.0,1.0,0.7857142857142857,0.7857142857142857,0.7857142857142857,12,6,13,control,1,2
2,3.0,1.0,0.5,0.7857142857142857,0.7857142857142857,12,6,13,control,1,2
3,4.0,1.0,0.5,0.7857142857142857,0.7857142857142857,12,6,13,control,1,2
0,1.0,1.0,0.3333333333333333,0.8,0.8,12,6,14,control,0,2
1,2.0,1.0,0.8,0.8,0.8,12,6,14,control,0,2
2,3.0,1.0,0.5,0.8,0.8,12,6,14,control,0,2
3,4.0,1.0,0.5,0.8,0.8,12,6,14,control,0,2
0,1.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,7,0,control,1,1
1,2.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,7,0,control,1,1
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,7,0,control,1,1
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,7,0,control,1,1
0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,12,7,1,control,0,1
1,2.0,1.0,0.5,0.6666666666666666,0.6666666666666666,12,7,1,control,0,1
2,3.0,1.0,0.5,0.6666666666666666,0.6666666666666666,12,7,1,control,0,1
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,12,7,1,control,0,1
0,1.0,1.0,0.75,0.7500000000000001,0.7500000000000001,12,7,2,control,1,1
1,2.0,1.0,0.5,0.75,0.75,12,7,2,control,1,1
2,3.0,1.0,0.5,0.75,0.75,12,7,2,control,1,1
3,4.0,1.0,0.5,0.75,0.75,12,7,2,control,1,1
0,1.0,1.0,0.6,0.6,0.6,12,7,3,control,0,1
1,2.0,1.0,0.5,0.6333333333333333,0.6333333333333333,12,7,3,control,0,1
2,3.0,1.0,0.5,0.6333333333333333,0.6333333333333333,12,7,3,control,0,1
3,4.0,1.0,0.5,0.6333333333333333,0.6333333333333333,12,7,3,control,0,1
0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,12,7,4,control,1,1
1,2.0,1.0,0.5,0.6666666666666666,0.6666666666666666,12,7,4,control,1,1
2,3.0,1.0,0.5,0.6666666666666666,0.6666666666666666,12,7,4,control,1,1
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,12,7,4,control,1,1
0,1.0,1.0,0.7142857142857143,0.7142857142857142,0.7142857142857142,12,7,5,control,0,1
1,2.0,1.0,0.5,0.7142857142857143,0.7142857142857143,12,7,5,control,0,1
2,3.0,1.0,0.5,0.7142857142857143,0.7142857142857143,12,7,5,control,0,1
3,4.0,1.0,0.5,0.7142857142857143,0.7142857142857143,12,7,5,control,0,1
0,1.0,1.0,0.625,0.625,0.625,12,7,6,control,1,1
1,2.0,1.0,0.5,0.6458333333333333,0.6458333333333333,12,7,6,control,1,1
2,3.0,1.0,0.5,0.6458333333333333,0.6458333333333333,12,7,6,control,1,1
3,4.0,1.0,0.5,0.6458333333333333,0.6458333333333333,12,7,6,control,1,1
0,1.0,1.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,12,7,7,control,0,1
1,2.0,1.0,0.5,0.6111111111111112,0.6111111111111112,12,7,7,control,0,1
2,3.0,1.0,0.5,0.6111111111111112,0.6111111111111112,12,7,7,control,0,1
3,4.0,1.0,0.5,0.6111111111111112,0.6111111111111112,12,7,7,control,0,1
0,1.0,1.0,0.5,0.5227272727272727,0.5227272727272727,12,7,8,control,1,2
1,2.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,7,8,control,1,2
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,7,8,control,1,2
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,7,8,control,1,2
0,1.0,1.0,0.5,0.5227272727272727,0.5227272727272727,12,7,9,control,0,3
1,2.0,1.0,0.3333333333333333,0.5,0.5,12,7,9,control,0,3
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,7,9,control,0,3
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,7,9,control,0,3
0,1.0,1.0,0.5,0.5227272727272727,0.5227272727272727,12,7,10,control,1,4
1,2.0,1.0,0.3333333333333333,0.5,0.5,12,7,10,control,1,4
2,3.0,1.0,0.3333333333333333,0.5,0.5,12,7,10,control,1,4
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,7,10,control,1,4
0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,12,7,11,control,0,4
1,2.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,12,7,11,control,0,4
2,3.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,12,7,11,control,0,4
3,4.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,12,7,11,control,0,4
0,1.0,1.0,0.5,0.75,0.75,12,7,12,control,1,4
1,2.0,1.0,0.3333333333333333,0.75,0.75,12,7,12,control,1,4
2,3.0,1.0,0.3333333333333333,0.75,0.75,12,7,12,control,1,4
3,4.0,1.0,0.75,0.7500000000000001,0.7500000000000001,12,7,12,control,1,4
0,1.0,1.0,0.5,0.8,0.8,12,7,13,control,0,4
1,2.0,1.0,0.3333333333333333,0.8,0.8,12,7,13,control,0,4
2,3.0,1.0,0.3333333333333333,0.8,0.8,12,7,13,control,0,4
3,4.0,1.0,0.8,0.8,0.8,12,7,13,control,0,4
0,1.0,1.0,0.5,0.8333333333333334,0.8333333333333334,12,7,14,control,1,4
1,2.0,1.0,0.3333333333333333,0.8333333333333334,0.8333333333333334,12,7,14,control,1,4
2,3.0,1.0,0.3333333333333333,0.8333333333333334,0.8333333333333334,12,7,14,control,1,4
3,4.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,12,7,14,control,1,4
0,1.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,8,0,control,0,1
1,2.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,8,0,control,0,1
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,8,0,control,0,1
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,8,0,control,0,1
0,1.0,1.0,0.3333333333333333,0.5,0.5,12,8,1,control,1,2
1,2.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,8,1,control,1,2
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,8,1,control,1,2
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,8,1,control,1,2
0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,12,8,2,control,0,2
1,2.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,12,8,2,control,0,2
2,3.0,1.0,0.5,0.6666666666666666,0.6666666666666666,12,8,2,control,0,2
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,12,8,2,control,0,2
0,1.0,1.0,0.3333333333333333,0.5,0.5,12,8,3,control,1,3
1,2.0,1.0,0.5,0.55,0.55,12,8,3,control,1,3
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,8,3,control,1,3
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,12,8,3,control,1,3
0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,12,8,4,control,0,3
1,2.0,1.0,0.5,0.6666666666666666,0.6666666666666666,12,8,4,control,0,3
2,3.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,12,8,4,control,0,3
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,12,8,4,control,0,3
0,1.0,1.0,0.3333333333333333,0.75,0.75,12,8,5,control,1,3
1,2.0,1.0,0.5,0.75,0.75,12,8,5,control,1,3
2,3.0,1.0,0.75,0.7500000000000001,0.7500000000000001,12,8,5,control,1,3
3,4.0,1.0,0.5,0.75,0.75,12,8,5,control,1,3
0,1.0,1.0,0.3333333333333333,0.6,0.6,12,8,6,control,0,4
1,2.0,1.0,0.5,0.6,0.6,12,8,6,control,0,4
2,3.0,1.0,0.6,0.6,0.6,12,8,6,control,0,4
3,4.0,1.0,0.5,0.6333333333333333,0.6333333333333333,12,8,6,control,0,4
0,1.0,1.0,0.3333333333333333,0.6,0.6,12,8,7,control,1,3
1,2.0,1.0,0.5,0.6,0.6,12,8,7,control,1,3
2,3.0,1.0,0.6,0.6,0.6,12,8,7,control,1,3
3,4.0,1.0,0.3333333333333333,0.6,0.6,12,8,7,control,1,3
0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,12,8,8,control,0,3
1,2.0,1.0,0.5,0.6666666666666666,0.6666666666666666,12,8,8,control,0,3
2,3.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,12,8,8,control,0,3
3,4.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,12,8,8,control,0,3
0,1.0,1.0,0.3333333333333333,0.5714285714285714,0.5714285714285714,12,8,9,control,1,3
